install_date,launch_phase,platform,country,channel_type,gender,age_group,num_player,num_device
2022-02-11,Soft Launch,ios,CA,marketing,male,<=30,2,2
2022-02-11,Soft Launch,android,CA,marketing,male,unknown,1,1
2022-02-11,Soft Launch,android,CA,marketing,unknown,41-50,1,1
2022-02-11,Soft Launch,android,CA,organic,unknown,41-50,2,2
2022-02-11,Soft Launch,android,CA,organic,female,41-50,3,3
2022-02-11,Soft Launch,ios,CA,organic,female,<=30,14,14
2022-02-11,Soft Launch,ios,CA,organic,female,41-50,9,9
2022-02-11,Soft Launch,ios,CA,organic,female,31-40,10,10
2022-02-11,Soft Launch,android,CA,organic,female,<=30,7,7
2022-02-11,Soft Launch,android,CA,organic,female,31-40,6,6
2022-02-11,Soft Launch,ios,CA,organic,female,51-60,6,6
2022-02-11,Soft Launch,android,CA,organic,female,51-60,3,3
2022-02-11,Soft Launch,ios,CA,organic,female,unknown,1,1
2022-02-11,Soft Launch,android,CA,organic,female,unknown,1,1
2022-02-11,Soft Launch,ios,CA,organic,male,60+,2,2
2022-02-11,Soft Launch,ios,CA,organic,male,51-60,9,9
2022-02-11,Soft Launch,android,CA,organic,male,31-40,8,8
2022-02-11,Soft Launch,ios,CA,organic,male,41-50,8,8
2022-02-11,Soft Launch,ios,CA,organic,male,31-40,11,11
2022-02-11,Soft Launch,ios,CA,organic,male,<=30,6,6
2022-02-11,Soft Launch,android,CA,organic,male,41-50,3,3
2022-02-11,Soft Launch,android,CA,organic,male,<=30,6,6
2022-02-11,Soft Launch,android,CA,organic,male,51-60,3,3
2022-02-11,Soft Launch,ios,CA,organic,unknown,51-60,2,2
2022-02-11,Soft Launch,android,CA,organic,unknown,51-60,1,1
2022-02-12,Soft Launch,ios,CA,marketing,unknown,31-40,1,1
2022-02-12,Soft Launch,android,CA,marketing,female,<=30,10,10
2022-02-12,Soft Launch,android,CA,marketing,female,60+,2,2
2022-02-12,Soft Launch,android,CA,marketing,female,31-40,6,6
2022-02-12,Soft Launch,ios,CA,marketing,female,41-50,1,1
2022-02-12,Soft Launch,android,CA,marketing,female,51-60,4,4
2022-02-12,Soft Launch,android,CA,marketing,female,41-50,7,7
2022-02-12,Soft Launch,ios,CA,marketing,female,unknown,1,1
2022-02-12,Soft Launch,ios,CA,marketing,female,31-40,2,2
2022-02-12,Soft Launch,android,CA,marketing,female,unknown,1,1
2022-02-12,Soft Launch,ios,CA,marketing,female,60+,1,1
2022-02-12,Soft Launch,android,CA,marketing,male,<=30,10,10
2022-02-12,Soft Launch,android,CA,marketing,male,41-50,6,6
2022-02-12,Soft Launch,android,CA,marketing,male,31-40,4,4
2022-02-12,Soft Launch,android,CA,marketing,male,51-60,9,9
2022-02-12,Soft Launch,ios,CA,marketing,male,<=30,3,3
2022-02-12,Soft Launch,ios,CA,marketing,male,51-60,1,1
2022-02-12,Soft Launch,android,CA,marketing,male,unknown,1,1
2022-02-12,Soft Launch,android,CA,marketing,male,60+,1,1
2022-02-12,Soft Launch,android,CA,marketing,unknown,31-40,1,1
2022-02-12,Soft Launch,android,CA,organic,unknown,41-50,1,1
2022-02-12,Soft Launch,ios,CA,organic,unknown,<=30,1,1
2022-02-12,Soft Launch,ios,CA,organic,female,31-40,9,9
2022-02-12,Soft Launch,ios,CA,organic,female,41-50,7,7
2022-02-12,Soft Launch,ios,CA,organic,female,51-60,12,12
2022-02-12,Soft Launch,ios,CA,organic,female,<=30,15,15
2022-02-12,Soft Launch,android,CA,organic,female,<=30,4,4
2022-02-12,Soft Launch,android,CA,organic,female,31-40,3,3
2022-02-12,Soft Launch,android,CA,organic,female,51-60,9,9
2022-02-12,Soft Launch,android,CA,organic,female,41-50,6,6
2022-02-12,Soft Launch,ios,CA,organic,female,60+,3,3
2022-02-12,Soft Launch,ios,CA,organic,female,unknown,1,1
2022-02-12,Soft Launch,android,CA,organic,male,41-50,5,5
2022-02-12,Soft Launch,ios,CA,organic,male,<=30,8,8
2022-02-12,Soft Launch,ios,CA,organic,male,41-50,9,9
2022-02-12,Soft Launch,ios,CA,organic,male,51-60,10,10
2022-02-12,Soft Launch,android,CA,organic,male,31-40,6,6
2022-02-12,Soft Launch,android,CA,organic,male,<=30,5,5
2022-02-12,Soft Launch,ios,CA,organic,male,31-40,4,4
2022-02-12,Soft Launch,android,CA,organic,male,60+,1,1
2022-02-12,Soft Launch,android,CA,organic,male,51-60,3,3
2022-02-13,Soft Launch,android,CA,marketing,unknown,<=30,3,3
2022-02-13,Soft Launch,android,CA,marketing,unknown,31-40,1,1
2022-02-13,Soft Launch,android,CA,marketing,female,<=30,10,10
2022-02-13,Soft Launch,ios,CA,marketing,female,unknown,1,1
2022-02-13,Soft Launch,android,CA,marketing,female,51-60,9,9
2022-02-13,Soft Launch,android,CA,marketing,female,31-40,8,8
2022-02-13,Soft Launch,android,CA,marketing,female,41-50,7,7
2022-02-13,Soft Launch,ios,CA,marketing,female,31-40,1,1
2022-02-13,Soft Launch,ios,CA,marketing,female,41-50,1,1
2022-02-13,Soft Launch,ios,CA,marketing,female,<=30,1,1
2022-02-13,Soft Launch,ios,CA,marketing,female,60+,1,1
2022-02-13,Soft Launch,android,CA,marketing,male,41-50,5,5
2022-02-13,Soft Launch,android,CA,marketing,male,<=30,9,9
2022-02-13,Soft Launch,android,CA,marketing,male,60+,2,2
2022-02-13,Soft Launch,android,CA,marketing,male,51-60,5,5
2022-02-13,Soft Launch,android,CA,marketing,male,31-40,6,6
2022-02-13,Soft Launch,ios,CA,marketing,male,<=30,1,1
2022-02-13,Soft Launch,ios,CA,marketing,male,51-60,1,1
2022-02-13,Soft Launch,ios,CA,marketing,male,31-40,1,1
2022-02-13,Soft Launch,android,CA,marketing,unknown,51-60,1,1
2022-02-13,Soft Launch,android,CA,organic,unknown,<=30,1,1
2022-02-13,Soft Launch,ios,CA,organic,unknown,<=30,1,1
2022-02-13,Soft Launch,android,CA,organic,female,<=30,10,10
2022-02-13,Soft Launch,ios,CA,organic,female,<=30,9,9
2022-02-13,Soft Launch,ios,CA,organic,female,41-50,9,9
2022-02-13,Soft Launch,ios,CA,organic,female,31-40,6,6
2022-02-13,Soft Launch,ios,CA,organic,female,51-60,12,12
2022-02-13,Soft Launch,android,CA,organic,female,51-60,7,7
2022-02-13,Soft Launch,android,CA,organic,female,31-40,4,4
2022-02-13,Soft Launch,android,CA,organic,female,41-50,6,6
2022-02-13,Soft Launch,ios,CA,organic,female,60+,2,2
2022-02-13,Soft Launch,ios,CA,organic,male,31-40,7,7
2022-02-13,Soft Launch,ios,CA,organic,male,51-60,12,12
2022-02-13,Soft Launch,ios,CA,organic,male,41-50,6,6
2022-02-13,Soft Launch,android,CA,organic,male,31-40,8,8
2022-02-13,Soft Launch,ios,CA,organic,male,<=30,9,9
2022-02-13,Soft Launch,android,CA,organic,male,<=30,6,6
2022-02-13,Soft Launch,android,CA,organic,male,unknown,1,1
2022-02-13,Soft Launch,android,CA,organic,male,51-60,4,4
2022-02-13,Soft Launch,android,CA,organic,male,41-50,4,4
2022-02-13,Soft Launch,ios,CA,organic,unknown,31-40,1,1
2022-02-13,Soft Launch,ios,CA,organic,unknown,51-60,1,1
2022-02-14,Soft Launch,android,CA,marketing,unknown,<=30,2,2
2022-02-14,Soft Launch,android,CA,marketing,unknown,31-40,1,1
2022-02-14,Soft Launch,android,CA,marketing,female,41-50,10,10
2022-02-14,Soft Launch,android,CA,marketing,female,51-60,6,6
2022-02-14,Soft Launch,android,CA,marketing,female,<=30,10,10
2022-02-14,Soft Launch,android,CA,marketing,female,31-40,2,2
2022-02-14,Soft Launch,ios,CA,marketing,female,<=30,1,1
2022-02-14,Soft Launch,android,CA,marketing,female,unknown,1,1
2022-02-14,Soft Launch,ios,CA,marketing,female,31-40,1,1
2022-02-14,Soft Launch,android,CA,marketing,male,41-50,9,9
2022-02-14,Soft Launch,android,CA,marketing,male,51-60,12,12
2022-02-14,Soft Launch,ios,CA,marketing,male,51-60,1,1
2022-02-14,Soft Launch,ios,CA,marketing,male,41-50,3,3
2022-02-14,Soft Launch,android,CA,marketing,male,31-40,8,8
2022-02-14,Soft Launch,android,CA,marketing,male,<=30,8,8
2022-02-14,Soft Launch,ios,CA,marketing,male,<=30,1,1
2022-02-14,Soft Launch,android,CA,marketing,male,60+,1,1
2022-02-14,Soft Launch,android,CA,marketing,unknown,51-60,1,1
2022-02-14,Soft Launch,ios,CA,organic,unknown,51-60,2,2
2022-02-14,Soft Launch,ios,CA,organic,unknown,<=30,2,2
2022-02-14,Soft Launch,ios,CA,organic,unknown,unknown,1,1
2022-02-14,Soft Launch,android,CA,organic,female,31-40,4,4
2022-02-14,Soft Launch,android,CA,organic,female,60+,2,2
2022-02-14,Soft Launch,ios,CA,organic,female,51-60,10,10
2022-02-14,Soft Launch,ios,CA,organic,female,unknown,2,2
2022-02-14,Soft Launch,android,CA,organic,female,<=30,6,6
2022-02-14,Soft Launch,ios,CA,organic,female,41-50,5,5
2022-02-14,Soft Launch,android,CA,organic,female,51-60,3,3
2022-02-14,Soft Launch,ios,CA,organic,female,<=30,16,16
2022-02-14,Soft Launch,ios,CA,organic,female,31-40,8,8
2022-02-14,Soft Launch,ios,CA,organic,female,60+,1,1
2022-02-14,Soft Launch,android,CA,organic,female,41-50,3,3
2022-02-14,Soft Launch,ios,CA,organic,male,31-40,9,9
2022-02-14,Soft Launch,ios,CA,organic,male,<=30,10,10
2022-02-14,Soft Launch,android,CA,organic,male,31-40,7,7
2022-02-14,Soft Launch,android,CA,organic,male,<=30,8,8
2022-02-14,Soft Launch,ios,CA,organic,male,41-50,4,4
2022-02-14,Soft Launch,android,CA,organic,male,51-60,3,3
2022-02-14,Soft Launch,ios,CA,organic,male,51-60,4,4
2022-02-14,Soft Launch,android,CA,organic,male,41-50,3,3
2022-02-14,Soft Launch,ios,CA,organic,male,unknown,1,1
2022-02-14,Soft Launch,ios,CA,organic,male,60+,1,1
2022-02-15,Soft Launch,android,CA,marketing,female,<=30,7,7
2022-02-15,Soft Launch,android,CA,marketing,female,41-50,11,11
2022-02-15,Soft Launch,android,CA,marketing,female,31-40,10,10
2022-02-15,Soft Launch,android,CA,marketing,female,51-60,6,6
2022-02-15,Soft Launch,ios,CA,marketing,female,60+,2,2
2022-02-15,Soft Launch,ios,CA,marketing,female,31-40,2,2
2022-02-15,Soft Launch,android,CA,marketing,female,60+,2,2
2022-02-15,Soft Launch,ios,CA,marketing,female,51-60,1,1
2022-02-15,Soft Launch,ios,CA,marketing,female,41-50,1,1
2022-02-15,Soft Launch,android,CA,marketing,male,41-50,6,6
2022-02-15,Soft Launch,android,CA,marketing,male,51-60,6,6
2022-02-15,Soft Launch,ios,CA,marketing,male,31-40,2,2
2022-02-15,Soft Launch,ios,CA,marketing,male,41-50,2,2
2022-02-15,Soft Launch,android,CA,marketing,male,31-40,2,2
2022-02-15,Soft Launch,ios,CA,marketing,male,51-60,2,2
2022-02-15,Soft Launch,android,CA,marketing,male,<=30,5,5
2022-02-15,Soft Launch,android,CA,marketing,male,60+,1,1
2022-02-15,Soft Launch,ios,CA,marketing,male,<=30,1,1
2022-02-15,Soft Launch,ios,CA,marketing,unknown,51-60,1,1
2022-02-15,Soft Launch,android,CA,organic,unknown,<=30,2,2
2022-02-15,Soft Launch,ios,CA,organic,unknown,<=30,4,4
2022-02-15,Soft Launch,ios,CA,organic,unknown,31-40,1,1
2022-02-15,Soft Launch,ios,CA,organic,female,31-40,7,7
2022-02-15,Soft Launch,android,CA,organic,female,31-40,7,7
2022-02-15,Soft Launch,android,CA,organic,female,41-50,7,7
2022-02-15,Soft Launch,android,CA,organic,female,60+,2,2
2022-02-15,Soft Launch,ios,CA,organic,female,<=30,5,5
2022-02-15,Soft Launch,ios,CA,organic,female,51-60,12,12
2022-02-15,Soft Launch,ios,CA,organic,female,41-50,3,3
2022-02-15,Soft Launch,android,CA,organic,female,51-60,6,6
2022-02-15,Soft Launch,android,CA,organic,female,<=30,4,4
2022-02-15,Soft Launch,ios,CA,organic,female,unknown,1,1
2022-02-15,Soft Launch,ios,CA,organic,male,31-40,9,9
2022-02-15,Soft Launch,ios,CA,organic,male,41-50,6,6
2022-02-15,Soft Launch,ios,CA,organic,male,51-60,4,4
2022-02-15,Soft Launch,android,CA,organic,male,<=30,7,7
2022-02-15,Soft Launch,ios,CA,organic,male,<=30,7,7
2022-02-15,Soft Launch,android,CA,organic,male,51-60,4,4
2022-02-15,Soft Launch,ios,CA,organic,male,unknown,1,1
2022-02-15,Soft Launch,android,CA,organic,male,31-40,2,2
2022-02-15,Soft Launch,android,CA,organic,male,41-50,1,1
2022-02-16,Soft Launch,ios,CA,marketing,unknown,60+,1,1
2022-02-16,Soft Launch,android,CA,marketing,female,41-50,9,9
2022-02-16,Soft Launch,android,CA,marketing,female,51-60,1,1
2022-02-16,Soft Launch,android,CA,marketing,female,<=30,7,7
2022-02-16,Soft Launch,ios,CA,marketing,female,41-50,1,1
2022-02-16,Soft Launch,android,CA,marketing,female,31-40,1,1
2022-02-16,Soft Launch,ios,CA,marketing,female,<=30,1,1
2022-02-16,Soft Launch,ios,CA,marketing,male,<=30,4,4
2022-02-16,Soft Launch,android,CA,marketing,male,31-40,5,5
2022-02-16,Soft Launch,android,CA,marketing,male,41-50,5,5
2022-02-16,Soft Launch,android,CA,marketing,male,<=30,7,7
2022-02-16,Soft Launch,android,CA,marketing,male,51-60,5,5
2022-02-16,Soft Launch,ios,CA,marketing,male,51-60,1,1
2022-02-16,Soft Launch,ios,CA,marketing,unknown,<=30,1,1
2022-02-16,Soft Launch,ios,CA,organic,unknown,<=30,1,1
2022-02-16,Soft Launch,android,CA,organic,female,41-50,5,5
2022-02-16,Soft Launch,ios,CA,organic,female,31-40,5,5
2022-02-16,Soft Launch,ios,CA,organic,female,51-60,14,14
2022-02-16,Soft Launch,android,CA,organic,female,31-40,2,2
2022-02-16,Soft Launch,ios,CA,organic,female,<=30,6,6
2022-02-16,Soft Launch,ios,CA,organic,female,unknown,2,2
2022-02-16,Soft Launch,ios,CA,organic,female,41-50,9,9
2022-02-16,Soft Launch,android,CA,organic,female,<=30,4,4
2022-02-16,Soft Launch,android,CA,organic,female,51-60,5,5
2022-02-16,Soft Launch,ios,CA,organic,male,41-50,7,7
2022-02-16,Soft Launch,ios,CA,organic,male,51-60,13,13
2022-02-16,Soft Launch,ios,CA,organic,male,31-40,7,7
2022-02-16,Soft Launch,android,CA,organic,male,<=30,3,3
2022-02-16,Soft Launch,ios,CA,organic,male,<=30,10,10
2022-02-16,Soft Launch,android,CA,organic,male,31-40,7,7
2022-02-16,Soft Launch,android,CA,organic,male,60+,1,1
2022-02-16,Soft Launch,ios,CA,organic,male,unknown,2,2
2022-02-16,Soft Launch,android,CA,organic,male,41-50,3,3
2022-02-16,Soft Launch,ios,CA,organic,unknown,41-50,1,1
2022-02-17,Soft Launch,ios,CA,marketing,unknown,<=30,1,1
2022-02-17,Soft Launch,android,CA,marketing,unknown,51-60,1,1
2022-02-17,Soft Launch,ios,CA,marketing,female,51-60,3,3
2022-02-17,Soft Launch,android,CA,marketing,female,41-50,5,5
2022-02-17,Soft Launch,android,CA,marketing,female,<=30,5,5
2022-02-17,Soft Launch,android,CA,marketing,female,31-40,7,7
2022-02-17,Soft Launch,android,CA,marketing,female,51-60,2,2
2022-02-17,Soft Launch,android,CA,marketing,female,60+,1,1
2022-02-17,Soft Launch,ios,CA,marketing,female,41-50,1,1
2022-02-17,Soft Launch,android,CA,marketing,female,unknown,1,1
2022-02-17,Soft Launch,android,CA,marketing,male,41-50,3,3
2022-02-17,Soft Launch,android,CA,marketing,male,31-40,5,5
2022-02-17,Soft Launch,ios,CA,marketing,male,51-60,3,3
2022-02-17,Soft Launch,android,CA,marketing,male,51-60,4,4
2022-02-17,Soft Launch,ios,CA,marketing,male,31-40,1,1
2022-02-17,Soft Launch,ios,CA,marketing,male,<=30,3,3
2022-02-17,Soft Launch,ios,CA,marketing,male,41-50,1,1
2022-02-17,Soft Launch,android,CA,marketing,male,<=30,4,4
2022-02-17,Soft Launch,android,CA,marketing,male,60+,1,1
2022-02-17,Soft Launch,ios,CA,marketing,unknown,51-60,1,1
2022-02-17,Soft Launch,ios,CA,organic,unknown,31-40,2,2
2022-02-17,Soft Launch,ios,CA,organic,unknown,<=30,1,1
2022-02-17,Soft Launch,android,CA,organic,unknown,31-40,1,1
2022-02-17,Soft Launch,ios,CA,organic,female,<=30,8,8
2022-02-17,Soft Launch,android,CA,organic,female,31-40,4,4
2022-02-17,Soft Launch,ios,CA,organic,female,31-40,7,7
2022-02-17,Soft Launch,ios,CA,organic,female,41-50,9,9
2022-02-17,Soft Launch,android,CA,organic,female,51-60,4,4
2022-02-17,Soft Launch,ios,CA,organic,female,60+,2,2
2022-02-17,Soft Launch,ios,CA,organic,female,51-60,7,7
2022-02-17,Soft Launch,android,CA,organic,female,<=30,3,3
2022-02-17,Soft Launch,android,CA,organic,female,41-50,2,2
2022-02-17,Soft Launch,android,CA,organic,male,<=30,7,7
2022-02-17,Soft Launch,android,CA,organic,male,31-40,4,4
2022-02-17,Soft Launch,ios,CA,organic,male,31-40,10,10
2022-02-17,Soft Launch,android,CA,organic,male,51-60,4,4
2022-02-17,Soft Launch,ios,CA,organic,male,51-60,11,11
2022-02-17,Soft Launch,android,CA,organic,male,60+,1,1
2022-02-17,Soft Launch,ios,CA,organic,male,41-50,8,8
2022-02-17,Soft Launch,android,CA,organic,male,41-50,2,2
2022-02-17,Soft Launch,ios,CA,organic,male,<=30,5,5
2022-02-17,Soft Launch,android,CA,organic,male,unknown,1,1
2022-02-17,Soft Launch,android,CA,organic,unknown,60+,1,1
2022-02-18,Soft Launch,android,CA,marketing,unknown,31-40,1,1
2022-02-18,Soft Launch,ios,CA,marketing,female,51-60,2,2
2022-02-18,Soft Launch,android,CA,marketing,female,51-60,2,2
2022-02-18,Soft Launch,android,CA,marketing,female,41-50,3,3
2022-02-18,Soft Launch,android,CA,marketing,female,<=30,2,2
2022-02-18,Soft Launch,android,CA,marketing,female,31-40,3,3
2022-02-18,Soft Launch,ios,CA,marketing,female,41-50,1,1
2022-02-18,Soft Launch,ios,CA,marketing,male,41-50,4,4
2022-02-18,Soft Launch,ios,CA,marketing,male,31-40,2,2
2022-02-18,Soft Launch,android,CA,marketing,male,41-50,6,6
2022-02-18,Soft Launch,android,CA,marketing,male,31-40,1,1
2022-02-18,Soft Launch,ios,CA,marketing,male,51-60,3,3
2022-02-18,Soft Launch,android,CA,marketing,male,<=30,4,4
2022-02-18,Soft Launch,android,CA,marketing,male,unknown,2,2
2022-02-18,Soft Launch,android,CA,marketing,male,51-60,4,4
2022-02-18,Soft Launch,ios,CA,marketing,male,<=30,1,1
2022-02-18,Soft Launch,ios,CA,organic,unknown,41-50,1,1
2022-02-18,Soft Launch,ios,CA,organic,unknown,51-60,2,2
2022-02-18,Soft Launch,ios,CA,organic,unknown,<=30,2,2
2022-02-18,Soft Launch,ios,CA,organic,female,31-40,10,10
2022-02-18,Soft Launch,ios,CA,organic,female,51-60,9,9
2022-02-18,Soft Launch,android,CA,organic,female,31-40,4,4
2022-02-18,Soft Launch,ios,CA,organic,female,<=30,17,17
2022-02-18,Soft Launch,ios,CA,organic,female,41-50,8,8
2022-02-18,Soft Launch,android,CA,organic,female,<=30,3,3
2022-02-18,Soft Launch,android,CA,organic,female,41-50,3,3
2022-02-18,Soft Launch,android,CA,organic,female,51-60,2,2
2022-02-18,Soft Launch,android,CA,organic,female,unknown,1,1
2022-02-18,Soft Launch,ios,CA,organic,female,unknown,1,1
2022-02-18,Soft Launch,ios,CA,organic,male,<=30,10,10
2022-02-18,Soft Launch,ios,CA,organic,male,31-40,11,11
2022-02-18,Soft Launch,android,CA,organic,male,<=30,10,10
2022-02-18,Soft Launch,android,CA,organic,male,51-60,5,5
2022-02-18,Soft Launch,android,CA,organic,male,31-40,3,3
2022-02-18,Soft Launch,ios,CA,organic,male,60+,1,1
2022-02-18,Soft Launch,android,CA,organic,male,41-50,3,3
2022-02-18,Soft Launch,ios,CA,organic,male,41-50,10,10
2022-02-18,Soft Launch,ios,CA,organic,male,51-60,7,7
2022-02-18,Soft Launch,android,CA,organic,unknown,<=30,1,1
2022-02-18,Soft Launch,android,CA,organic,unknown,60+,1,1
2022-02-19,Soft Launch,ios,CA,marketing,unknown,41-50,2,2
2022-02-19,Soft Launch,android,CA,marketing,female,51-60,2,2
2022-02-19,Soft Launch,android,CA,marketing,female,31-40,6,6
2022-02-19,Soft Launch,android,CA,marketing,female,<=30,3,3
2022-02-19,Soft Launch,android,CA,marketing,female,41-50,2,2
2022-02-19,Soft Launch,ios,CA,marketing,female,<=30,1,1
2022-02-19,Soft Launch,ios,CA,marketing,female,31-40,2,2
2022-02-19,Soft Launch,ios,CA,marketing,female,41-50,1,1
2022-02-19,Soft Launch,ios,CA,marketing,female,51-60,1,1
2022-02-19,Soft Launch,ios,CA,marketing,male,60+,1,1
2022-02-19,Soft Launch,ios,CA,marketing,male,<=30,2,2
2022-02-19,Soft Launch,android,CA,marketing,male,<=30,3,3
2022-02-19,Soft Launch,ios,CA,marketing,male,51-60,2,2
2022-02-19,Soft Launch,android,CA,marketing,male,41-50,1,1
2022-02-19,Soft Launch,android,CA,marketing,male,31-40,2,2
2022-02-19,Soft Launch,android,CA,marketing,unknown,41-50,1,1
2022-02-19,Soft Launch,ios,CA,organic,unknown,31-40,2,2
2022-02-19,Soft Launch,ios,CA,organic,female,<=30,8,8
2022-02-19,Soft Launch,ios,CA,organic,female,41-50,11,11
2022-02-19,Soft Launch,android,CA,organic,female,31-40,5,5
2022-02-19,Soft Launch,android,CA,organic,female,51-60,5,5
2022-02-19,Soft Launch,android,CA,organic,female,<=30,8,8
2022-02-19,Soft Launch,ios,CA,organic,female,31-40,10,10
2022-02-19,Soft Launch,ios,CA,organic,female,51-60,7,7
2022-02-19,Soft Launch,ios,CA,organic,female,unknown,1,1
2022-02-19,Soft Launch,android,CA,organic,female,41-50,3,3
2022-02-19,Soft Launch,ios,CA,organic,male,31-40,7,7
2022-02-19,Soft Launch,ios,CA,organic,male,<=30,13,13
2022-02-19,Soft Launch,android,CA,organic,male,31-40,5,5
2022-02-19,Soft Launch,ios,CA,organic,male,51-60,7,7
2022-02-19,Soft Launch,android,CA,organic,male,<=30,2,2
2022-02-19,Soft Launch,android,CA,organic,male,41-50,4,4
2022-02-19,Soft Launch,android,CA,organic,male,51-60,5,5
2022-02-19,Soft Launch,ios,CA,organic,male,41-50,8,8
2022-02-19,Soft Launch,ios,CA,organic,male,unknown,1,1
2022-02-19,Soft Launch,ios,CA,organic,unknown,51-60,2,2
2022-02-19,Soft Launch,android,CA,organic,unknown,51-60,2,2
2022-02-20,Soft Launch,ios,CA,marketing,female,41-50,2,2
2022-02-20,Soft Launch,android,CA,marketing,female,<=30,5,5
2022-02-20,Soft Launch,android,CA,marketing,female,51-60,3,3
2022-02-20,Soft Launch,android,CA,marketing,female,41-50,3,3
2022-02-20,Soft Launch,android,CA,marketing,female,31-40,3,3
2022-02-20,Soft Launch,ios,CA,marketing,female,<=30,1,1
2022-02-20,Soft Launch,android,CA,marketing,female,unknown,1,1
2022-02-20,Soft Launch,ios,CA,marketing,female,31-40,1,1
2022-02-20,Soft Launch,ios,CA,marketing,male,<=30,3,3
2022-02-20,Soft Launch,ios,CA,marketing,male,31-40,2,2
2022-02-20,Soft Launch,android,CA,marketing,male,41-50,5,5
2022-02-20,Soft Launch,android,CA,marketing,male,<=30,5,5
2022-02-20,Soft Launch,ios,CA,marketing,male,51-60,2,2
2022-02-20,Soft Launch,ios,CA,marketing,male,41-50,3,3
2022-02-20,Soft Launch,android,CA,marketing,unknown,41-50,2,2
2022-02-20,Soft Launch,android,CA,marketing,unknown,<=30,1,1
2022-02-20,Soft Launch,android,CA,organic,unknown,60+,1,1
2022-02-20,Soft Launch,ios,CA,organic,unknown,51-60,2,2
2022-02-20,Soft Launch,android,CA,organic,unknown,41-50,1,1
